session_id,user_id,role,login_hour,login_day,location_change,device_change,failed_logins,session_duration,resource_access_count,sensitive_resource_access,data_volume,message_count,suspicious_url_count,privilege_level,role_change_attempt,after_hours_activity,ip_reputation,behaviour_deviation,transfer_amount,new_external_payees,threat_type
S003901,v.rao,manager,9.0,1.0,0.0,0.0,0.0,630.0,6.0,1.0,636.0,4249.0,0.0,3.0,0.0,1.0,0.05,1.1058,4083000.0,0.0,normal
S006345,n.pillai,domain_admin,9.0,2.0,0.0,0.0,0.0,622.0,8.0,2.0,377.0,1629.0,0.0,6.0,0.0,0.0,0.05,0.8154,0,0.0,normal
S007857,n.pillai,domain_admin,9.0,3.0,0.0,0.0,0.0,638.0,8.0,3.0,360.0,0.0,0.0,6.0,0.0,1.0,0.05,0.6897,0,0.0,normal
S008087,v.rao,manager,8.0,3.0,0.0,0.0,0.0,617.0,7.0,2.0,1236.0,163.0,0.0,3.0,0.0,0.0,0.05,0.7388,0,0.0,normal
S000752,t.banerjee,dba,10.0,2.0,0.0,0.0,0.0,615.0,9.0,5.0,33617.0,0.0,0.0,4.0,0.0,2.0,0.05,0.6657,0,0.0,normal
S008860,t.banerjee,dba,10.0,5.0,0.0,0.0,0.0,621.0,12.0,2.0,48788.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6935,0,0.0,normal
S003574,m.d'souza,officer,10.0,2.0,0.0,0.0,1.0,575.0,5.0,1.0,782.0,116.0,0.0,2.0,0.0,1.0,0.05,0.7761,677000.0,0.0,normal
S001719,m.d'souza,officer,10.0,2.0,0.0,0.0,0.0,584.0,9.0,5.0,1094.0,77.0,0.0,2.0,0.0,0.0,0.05,0.9723,225300.0,0.0,normal
S002566,a.fernandes,teller,10.0,0.0,0.0,0.0,0.0,556.0,13.0,3.0,228.0,3.0,0.0,1.0,0.0,1.0,0.05,0.6974,24600.0,0.0,normal
S008713,d.sharma,analyst,10.0,1.0,0.0,0.0,2.0,542.0,9.0,0.0,14127.0,7.0,0.0,2.0,0.0,0.0,0.05,0.6827,0,0.0,normal
S001245,t.banerjee,dba,10.0,5.0,0.0,0.0,0.0,613.0,7.0,3.0,14547.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6657,0,0.0,normal
S009325,a.fernandes,teller,9.0,3.0,0.0,0.0,1.0,585.0,5.0,2.0,174.0,4.0,0.0,1.0,0.0,0.0,0.05,0.7456,0,0.0,normal
S006722,h.qureshi,sysadmin,11.0,3.0,0.0,0.0,0.0,642.0,11.0,5.0,5289.0,0.0,0.0,5.0,0.0,5.0,0.05,0.6757,0,0.0,normal
S008805,v.rao,manager,7.0,0.0,0.0,0.0,0.0,616.0,5.0,2.0,332.0,141.0,0.0,3.0,0.0,1.0,0.05,0.7286,0,0.0,normal
S002145,p.nair,officer,10.0,3.0,0.0,0.0,0.0,549.0,7.0,2.0,982.0,16.0,0.0,2.0,0.0,0.0,0.05,0.7694,298100.0,0.0,normal
S000135,l.mathew,manager,8.0,1.0,0.0,0.0,0.0,865.0,7.0,3.0,1597.0,263.0,0.0,3.0,0.0,2.0,0.05,0.6966,803700.0,0.0,normal
S006125,k.venkatesh,analyst,8.0,4.0,0.0,0.0,0.0,550.0,14.0,4.0,25335.0,0.0,0.0,2.0,0.0,0.0,0.05,0.9394,0,0.0,normal
S007830,d.sharma,analyst,10.0,3.0,0.0,0.0,2.0,586.0,8.0,4.0,17509.0,5.0,0.0,2.0,0.0,1.0,0.05,0.7667,0,0.0,normal
S001348,v.rao,manager,8.0,4.0,0.0,0.0,1.0,621.0,5.0,1.0,741.0,84.0,0.0,3.0,0.0,0.0,0.05,0.9235,932000.0,0.0,normal
S007763,h.qureshi,sysadmin,11.0,5.0,0.0,0.0,0.0,636.0,3.0,3.0,2240.0,0.0,0.0,5.0,0.0,1.0,0.05,0.6757,0,0.0,normal
S002510,h.qureshi,sysadmin,12.0,0.0,0.0,0.0,0.0,601.0,10.0,4.0,5852.0,0.0,0.0,5.0,0.0,3.0,0.05,0.7566,0,0.0,normal
S004649,d.sharma,analyst,10.0,0.0,0.0,0.0,0.0,580.0,7.0,2.0,14039.0,5.0,0.0,2.0,0.0,1.0,0.05,0.7682,0,0.0,normal
S006149,s.iyer,teller,9.0,3.0,0.0,0.0,0.0,520.0,5.0,2.0,131.0,2.0,0.0,1.0,0.0,0.0,0.05,0.9192,0,0.0,normal
S007854,a.fernandes,teller,8.0,1.0,0.0,0.0,0.0,579.0,11.0,5.0,265.0,2.0,0.0,1.0,0.0,0.0,0.05,0.9175,59400.0,0.0,normal
S005866,r.krishnan,teller,10.0,4.0,0.0,0.0,2.0,518.0,11.0,6.0,333.0,11.0,0.0,1.0,0.0,0.0,0.05,0.8708,26400.0,0.0,normal
S005924,k.venkatesh,analyst,9.0,2.0,0.0,0.0,0.0,568.0,9.0,4.0,16184.0,2.0,0.0,2.0,0.0,0.0,0.05,0.798,0,0.0,normal
S008358,a.fernandes,teller,9.0,1.0,0.0,0.0,0.0,543.0,7.0,1.0,227.0,9.0,0.0,1.0,0.0,0.0,0.05,0.7359,31400.0,0.0,normal
S008234,v.rao,manager,8.0,1.0,0.0,0.0,0.0,640.0,8.0,1.0,1452.0,261.0,0.0,3.0,0.0,0.0,0.05,0.8388,0,0.0,normal
S009229,n.pillai,domain_admin,9.0,2.0,0.0,1.0,0.0,611.0,11.0,5.0,776.0,16.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S006961,v.rao,manager,7.0,0.0,0.0,0.0,0.0,623.0,8.0,0.0,1004.0,247.0,0.0,3.0,0.0,2.0,0.05,0.8359,2827700.0,0.0,normal
S000323,r.krishnan,teller,8.0,4.0,0.0,0.0,1.0,515.0,5.0,0.0,28.0,9.0,0.0,1.0,0.0,0.0,0.05,0.724,42700.0,0.0,normal
S002298,p.nair,officer,9.0,3.0,0.0,0.0,0.0,573.0,6.0,3.0,722.0,33.0,0.0,2.0,0.0,0.0,0.05,0.8102,162000.0,0.0,normal
S002213,h.qureshi,sysadmin,10.0,6.0,0.0,0.0,1.0,620.0,9.0,6.0,4800.0,0.0,0.0,5.0,0.0,1.0,0.05,0.7314,0,0.0,normal
S009922,h.qureshi,sysadmin,11.0,1.0,0.0,0.0,0.0,603.0,14.0,8.0,43742.0,1.0,1.0,5.0,0.0,3.0,0.05,1.3329,0,0.0,malicious
S003463,v.rao,manager,7.0,3.0,0.0,0.0,0.0,621.0,5.0,2.0,1050.0,2455.0,0.0,3.0,0.0,1.0,0.05,1.1057,699300.0,0.0,normal
S003765,h.qureshi,sysadmin,11.0,3.0,0.0,0.0,1.0,604.0,8.0,10.0,6546.0,0.0,0.0,5.0,0.0,3.0,0.05,0.7044,0,0.0,normal
S004643,a.fernandes,teller,10.0,1.0,0.0,0.0,0.0,542.0,5.0,3.0,185.0,13.0,0.0,1.0,0.0,0.0,0.05,0.7808,74100.0,0.0,normal
S007352,d.sharma,analyst,10.0,2.0,0.0,0.0,0.0,569.0,8.0,2.0,18048.0,2.0,0.0,2.0,0.0,0.0,0.05,0.6827,0,0.0,normal
S003738,n.pillai,domain_admin,10.0,3.0,0.0,0.0,0.0,624.0,12.0,7.0,1566.0,2086.0,0.0,6.0,0.0,1.0,0.05,0.7366,0,0.0,normal
S009196,k.venkatesh,analyst,10.0,2.0,0.0,0.0,0.0,543.0,3.0,2.0,7596.0,4.0,0.0,2.0,0.0,0.0,0.05,0.7799,0,0.0,normal
S001641,p.nair,officer,9.0,4.0,0.0,0.0,0.0,572.0,9.0,1.0,875.0,12.0,0.0,2.0,0.0,0.0,0.05,0.7193,500300.0,0.0,normal
S003951,t.banerjee,dba,10.0,3.0,0.0,0.0,0.0,639.0,11.0,4.0,27082.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6929,0,0.0,normal
S007231,n.pillai,domain_admin,8.0,1.0,0.0,0.0,0.0,643.0,6.0,2.0,313.0,1062.0,0.0,6.0,0.0,0.0,0.05,0.7588,0,0.0,normal
S009237,t.banerjee,dba,10.0,2.0,0.0,0.0,0.0,628.0,17.0,10.0,55371.0,0.0,0.0,4.0,0.0,5.0,0.05,0.6657,0,0.0,normal
S002107,h.qureshi,sysadmin,11.0,2.0,0.0,0.0,2.0,630.0,13.0,6.0,5149.0,0.0,0.0,5.0,0.0,5.0,0.05,0.6757,0,0.0,normal
S001426,p.nair,officer,8.0,1.0,0.0,0.0,0.0,558.0,6.0,3.0,775.0,9.0,0.0,2.0,0.0,0.0,0.05,0.8237,0,0.0,normal
S008519,t.banerjee,dba,10.0,6.0,0.0,0.0,0.0,632.0,8.0,3.0,28795.0,0.0,0.0,4.0,0.0,2.0,0.05,0.7366,0,0.0,normal
S006421,t.banerjee,dba,11.0,3.0,0.0,0.0,0.0,635.0,13.0,4.0,21007.0,0.0,0.0,4.0,0.0,6.0,0.05,0.6775,0,0.0,normal
S000918,a.fernandes,teller,9.0,3.0,0.0,0.0,1.0,546.0,6.0,1.0,136.0,3.0,0.0,1.0,0.0,0.0,0.05,0.7439,101700.0,0.0,normal
S005384,p.nair,officer,10.0,2.0,0.0,0.0,0.0,568.0,7.0,4.0,1138.0,50.0,0.0,2.0,0.0,0.0,0.05,0.876,54200.0,0.0,normal
S005763,t.banerjee,dba,10.0,1.0,0.0,0.0,1.0,634.0,6.0,1.0,7841.0,0.0,0.0,4.0,1.0,1.0,0.05,0.6657,0,0.0,normal
S005699,r.krishnan,teller,8.0,3.0,0.0,0.0,0.0,509.0,10.0,4.0,338.0,24.0,0.0,1.0,0.0,0.0,0.05,0.9597,23600.0,0.0,normal
S004056,a.fernandes,teller,10.0,1.0,0.0,0.0,0.0,557.0,6.0,3.0,215.0,0.0,0.0,1.0,0.0,0.0,0.05,0.6603,61000.0,0.0,normal
S003719,k.venkatesh,analyst,8.0,4.0,0.0,0.0,0.0,540.0,14.0,4.0,14942.0,5.0,0.0,2.0,0.0,0.0,0.05,0.7978,0,0.0,normal
S007720,h.qureshi,sysadmin,11.0,4.0,0.0,0.0,0.0,625.0,15.0,7.0,8529.0,0.0,0.0,5.0,0.0,3.0,0.05,0.7146,0,0.0,normal
S004668,a.fernandes,teller,8.0,4.0,0.0,0.0,0.0,550.0,6.0,1.0,184.0,6.0,0.0,1.0,0.0,0.0,0.05,0.8377,40900.0,0.0,normal
S000934,h.qureshi,sysadmin,12.0,0.0,0.0,0.0,0.0,604.0,6.0,5.0,3907.0,0.0,0.0,5.0,0.0,3.0,0.05,0.6968,0,0.0,normal
S005442,t.banerjee,dba,10.0,2.0,0.0,0.0,0.0,632.0,15.0,7.0,42929.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6858,0,0.0,normal
S001006,n.pillai,domain_admin,9.0,3.0,0.0,0.0,0.0,614.0,13.0,7.0,1248.0,481.0,0.0,6.0,0.0,0.0,0.05,0.6897,0,0.0,normal
S005081,t.banerjee,dba,11.0,3.0,0.0,0.0,0.0,642.0,15.0,8.0,44385.0,0.0,0.0,4.0,0.0,6.0,0.05,0.6775,0,0.0,normal
S010334,a.fernandes,teller,8.0,3.0,0.0,1.0,6.0,570.0,9.0,4.0,260.0,6.0,0.0,1.0,0.0,0.0,0.95,0.7938,23600.0,0.0,compromised
S007693,d.sharma,analyst,11.0,0.0,0.0,0.0,0.0,577.0,11.0,5.0,29902.0,7.0,0.0,2.0,0.0,1.0,0.05,0.7066,0,0.0,normal
S003236,d.sharma,analyst,10.0,1.0,0.0,0.0,0.0,569.0,9.0,3.0,24568.0,1.0,0.0,2.0,0.0,1.0,0.05,0.6827,0,0.0,normal
S009344,t.banerjee,dba,10.0,4.0,0.0,0.0,0.0,611.0,14.0,4.0,29776.0,0.0,0.0,4.0,0.0,2.0,0.05,0.6657,0,0.0,normal
S003261,l.mathew,manager,8.0,0.0,0.0,0.0,0.0,696.0,7.0,3.0,970.0,0.0,0.0,3.0,0.0,1.0,0.05,0.6966,0,0.0,normal
S008691,k.venkatesh,analyst,9.0,4.0,0.0,0.0,0.0,550.0,8.0,4.0,12726.0,8.0,0.0,2.0,0.0,0.0,0.05,0.7567,0,0.0,normal
S009740,d.sharma,analyst,9.0,1.0,0.0,0.0,5.0,583.0,9.0,4.0,17446.0,7.0,0.0,2.0,0.0,0.0,0.05,0.831,0,0.0,negligent
S003453,a.fernandes,teller,9.0,2.0,0.0,0.0,2.0,572.0,5.0,1.0,132.0,8.0,0.0,1.0,0.0,0.0,0.05,0.7535,0,0.0,normal
S000413,r.krishnan,teller,9.0,0.0,0.0,0.0,2.0,524.0,7.0,2.0,193.0,7.0,0.0,1.0,0.0,0.0,0.05,0.9807,17400.0,0.0,normal
S004358,m.d'souza,officer,9.0,4.0,0.0,0.0,0.0,546.0,5.0,1.0,151.0,21.0,0.0,2.0,0.0,0.0,0.05,0.864,354100.0,0.0,normal
S006263,r.krishnan,teller,9.0,2.0,0.0,0.0,0.0,484.0,9.0,3.0,250.0,4.0,0.0,1.0,0.0,0.0,0.05,0.6873,45300.0,0.0,normal
S006952,r.krishnan,teller,10.0,1.0,0.0,0.0,0.0,499.0,5.0,0.0,122.0,5.0,0.0,1.0,0.0,0.0,0.05,0.7167,11100.0,0.0,normal
S001496,a.fernandes,teller,8.0,4.0,0.0,0.0,0.0,540.0,11.0,2.0,251.0,8.0,0.0,1.0,0.0,0.0,0.05,1.0133,29800.0,0.0,normal
S001136,l.mathew,manager,8.0,0.0,0.0,0.0,0.0,699.0,10.0,5.0,2252.0,1920.0,0.0,3.0,0.0,1.0,0.05,0.7943,2554500.0,0.0,normal
S000523,s.iyer,teller,10.0,3.0,0.0,0.0,0.0,513.0,8.0,3.0,222.0,3.0,0.0,1.0,0.0,0.0,0.05,0.7126,0,0.0,normal
S004472,k.venkatesh,analyst,9.0,2.0,0.0,0.0,0.0,561.0,9.0,4.0,17473.0,1.0,0.0,2.0,0.0,0.0,0.05,0.7472,0,0.0,normal
S003881,p.nair,officer,10.0,1.0,0.0,0.0,0.0,582.0,10.0,4.0,1242.0,50.0,0.0,2.0,0.0,1.0,0.05,0.8031,250900.0,0.0,normal
S007559,a.fernandes,teller,10.0,3.0,0.0,0.0,0.0,574.0,11.0,4.0,285.0,9.0,0.0,1.0,0.0,1.0,0.05,0.7632,17600.0,0.0,normal
S004626,a.fernandes,teller,9.0,3.0,0.0,0.0,0.0,550.0,5.0,1.0,101.0,3.0,0.0,1.0,0.0,0.0,0.05,0.7976,15200.0,0.0,normal
S007292,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,568.0,3.0,2.0,439.0,20.0,0.0,2.0,0.0,1.0,0.05,1.0191,468800.0,0.0,normal
S005236,r.krishnan,teller,10.0,3.0,0.0,0.0,0.0,482.0,4.0,2.0,113.0,6.0,0.0,1.0,0.0,0.0,0.05,0.7385,22000.0,0.0,normal
S002758,l.mathew,manager,9.0,1.0,0.0,0.0,1.0,701.0,10.0,3.0,1725.0,1311.0,0.0,3.0,0.0,1.0,0.05,0.669,351400.0,0.0,normal
S008451,l.mathew,manager,8.0,4.0,0.0,0.0,1.0,691.0,11.0,2.0,1251.0,1964.0,0.0,3.0,0.0,0.0,0.05,0.8182,1984300.0,0.0,normal
S007757,p.nair,officer,9.0,2.0,0.0,0.0,0.0,541.0,8.0,3.0,1158.0,71.0,0.0,2.0,0.0,0.0,0.05,0.7936,218700.0,0.0,normal
S007170,l.mathew,manager,9.0,4.0,0.0,0.0,0.0,669.0,7.0,3.0,1689.0,230.0,0.0,3.0,0.0,1.0,0.05,0.8397,2287900.0,0.0,normal
S006910,d.sharma,analyst,10.0,2.0,0.0,0.0,0.0,551.0,4.0,2.0,8481.0,3.0,0.0,2.0,0.0,0.0,0.05,0.6827,0,0.0,normal
S003435,m.d'souza,officer,11.0,0.0,0.0,0.0,0.0,554.0,8.0,1.0,739.0,55.0,0.0,2.0,0.0,4.0,0.05,1.0764,194200.0,0.0,normal
S008526,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,555.0,6.0,2.0,1098.0,48.0,0.0,2.0,0.0,1.0,0.05,0.7039,121200.0,0.0,normal
S002947,n.pillai,domain_admin,9.0,3.0,0.0,0.0,0.0,624.0,5.0,3.0,318.0,3.0,0.0,6.0,0.0,0.0,0.05,0.7296,0,0.0,normal
S006984,p.nair,officer,9.0,2.0,0.0,0.0,0.0,575.0,9.0,4.0,788.0,37.0,0.0,2.0,0.0,0.0,0.05,0.7122,607100.0,0.0,normal
S007142,n.pillai,domain_admin,8.0,0.0,0.0,0.0,1.0,604.0,9.0,5.0,910.0,8.0,0.0,6.0,0.0,0.0,0.05,0.7347,0,0.0,normal
S008149,r.krishnan,teller,8.0,3.0,0.0,1.0,0.0,486.0,12.0,5.0,348.0,3.0,0.0,1.0,0.0,0.0,0.05,0.7395,41000.0,0.0,normal
S003539,s.iyer,teller,9.0,4.0,0.0,0.0,0.0,513.0,8.0,3.0,200.0,5.0,0.0,1.0,0.0,0.0,0.05,0.7011,0,0.0,normal
S001339,d.sharma,analyst,11.0,4.0,0.0,0.0,0.0,542.0,4.0,1.0,3484.0,3.0,0.0,2.0,0.0,2.0,0.05,0.7684,0,0.0,normal
S000773,v.rao,manager,9.0,0.0,0.0,0.0,0.0,605.0,10.0,4.0,1702.0,284.0,0.0,3.0,0.0,0.0,0.05,0.7368,2621300.0,0.0,normal
S009942,k.venkatesh,analyst,8.0,2.0,0.0,0.0,0.0,568.0,11.0,3.0,258768.0,6.0,0.0,2.0,0.0,0.0,0.05,1.8142,0,0.0,malicious
S009902,p.nair,officer,22.0,0.0,0.0,0.0,0.0,565.0,10.0,4.0,190231.0786,14.0,0.0,2.0,0.0,16.0,0.05,2.3928,469600.0,0.0,malicious
S010051,r.krishnan,teller,0.0,4.0,0.0,0.0,0.0,501.0,11.0,5.0,952.3793,6.0,1.0,1.0,0.0,21.0,0.05,0.8255,166100.0,0.0,malicious
S005213,h.qureshi,sysadmin,12.0,1.0,0.0,0.0,0.0,606.0,8.0,4.0,3717.0,0.0,0.0,5.0,0.0,4.0,0.05,0.7206,0,0.0,normal
S000917,p.nair,officer,9.0,1.0,0.0,0.0,0.0,552.0,3.0,0.0,221.0,50.0,0.0,2.0,0.0,0.0,0.05,1.0587,470600.0,0.0,normal
S006321,n.pillai,domain_admin,8.0,4.0,0.0,0.0,0.0,643.0,5.0,3.0,390.0,20.0,0.0,6.0,0.0,0.0,0.05,0.7305,0,0.0,normal
S006579,l.mathew,manager,8.0,1.0,0.0,0.0,1.0,688.0,9.0,3.0,1357.0,250.0,0.0,3.0,0.0,0.0,0.05,0.8223,4585000.0,0.0,normal
S002873,h.qureshi,sysadmin,11.0,6.0,1.0,0.0,0.0,624.0,14.0,4.0,6963.0,0.0,0.0,5.0,0.0,4.0,0.05,0.7493,0,0.0,normal
S005202,m.d'souza,officer,10.0,1.0,0.0,1.0,0.0,563.0,11.0,2.0,837.0,113.0,0.0,2.0,0.0,1.0,0.05,0.7554,109100.0,0.0,normal
S001612,v.rao,manager,8.0,0.0,0.0,0.0,0.0,610.0,11.0,4.0,2064.0,320.0,0.0,3.0,0.0,0.0,0.05,0.7246,811500.0,0.0,normal
S009006,d.sharma,analyst,10.0,4.0,0.0,0.0,0.0,580.0,6.0,0.0,1973.0,2.0,0.0,2.0,0.0,1.0,0.05,0.6827,0,0.0,normal
S001142,n.pillai,domain_admin,9.0,3.0,0.0,0.0,1.0,636.0,6.0,2.0,611.0,1803.0,0.0,6.0,0.0,0.0,0.05,0.8434,0,0.0,normal
S005280,v.rao,manager,8.0,4.0,0.0,0.0,0.0,637.0,5.0,3.0,1480.0,318.0,0.0,3.0,0.0,0.0,0.05,0.9396,2978100.0,0.0,normal
S003075,r.krishnan,teller,8.0,4.0,0.0,0.0,0.0,519.0,7.0,3.0,148.0,9.0,0.0,1.0,0.0,0.0,0.05,1.0557,29300.0,0.0,normal
S007467,d.sharma,analyst,9.0,1.0,0.0,0.0,0.0,577.0,11.0,5.0,25461.0,2.0,0.0,2.0,0.0,0.0,0.05,0.7303,0,0.0,normal
S002611,v.rao,manager,8.0,2.0,0.0,0.0,0.0,600.0,5.0,1.0,496.0,1708.0,0.0,3.0,0.0,0.0,0.05,0.8293,361900.0,0.0,normal
S003835,l.mathew,manager,8.0,1.0,0.0,0.0,0.0,675.0,7.0,1.0,1060.0,2102.0,0.0,3.0,0.0,0.0,0.05,1.0507,353100.0,0.0,normal
S003078,k.venkatesh,analyst,8.0,0.0,0.0,0.0,0.0,584.0,8.0,2.0,14073.0,2.0,0.0,2.0,0.0,0.0,0.05,0.8756,0,0.0,normal
S005183,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,547.0,12.0,5.0,1163.0,41.0,0.0,2.0,0.0,0.0,0.05,0.691,114900.0,0.0,normal
S006507,t.banerjee,dba,10.0,0.0,0.0,0.0,0.0,645.0,8.0,2.0,9795.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6657,0,0.0,normal
S005854,s.iyer,teller,9.0,1.0,0.0,0.0,0.0,515.0,10.0,4.0,227.0,2.0,0.0,1.0,0.0,0.0,0.05,0.784,33300.0,0.0,normal
S000436,r.krishnan,teller,9.0,3.0,0.0,0.0,0.0,490.0,7.0,0.0,42.0,9.0,0.0,1.0,0.0,0.0,0.05,0.8254,53600.0,0.0,normal
S009448,r.krishnan,teller,9.0,3.0,0.0,0.0,0.0,495.0,8.0,1.0,161.0,125.0,0.0,1.0,0.0,0.0,0.05,1.7334,20100.0,0.0,negligent
S003399,k.venkatesh,analyst,9.0,3.0,0.0,0.0,0.0,549.0,11.0,5.0,14656.0,3.0,0.0,2.0,0.0,0.0,0.05,0.7318,0,0.0,normal
S009669,s.iyer,teller,8.0,3.0,0.0,0.0,3.0,500.0,12.0,5.0,278.0,5.0,0.0,1.0,0.0,0.0,0.05,0.7348,52900.0,0.0,negligent
S004418,p.nair,officer,9.0,4.0,0.0,0.0,0.0,563.0,4.0,2.0,650.0,47.0,0.0,2.0,0.0,0.0,0.05,0.9669,0,0.0,normal
S008712,h.qureshi,sysadmin,10.0,2.0,0.0,0.0,0.0,606.0,12.0,7.0,6475.0,0.0,0.0,5.0,0.0,1.0,0.05,0.7516,0,0.0,normal
S005374,h.qureshi,sysadmin,11.0,0.0,0.0,0.0,0.0,633.0,10.0,7.0,9352.0,0.0,0.0,5.0,0.0,1.0,0.05,0.8475,0,0.0,normal
S005840,k.venkatesh,analyst,9.0,3.0,0.0,1.0,0.0,574.0,8.0,0.0,7496.0,6.0,0.0,2.0,0.0,0.0,0.05,0.7479,0,0.0,normal
S004549,t.banerjee,dba,11.0,3.0,0.0,0.0,0.0,608.0,10.0,5.0,38049.0,0.0,0.0,4.0,0.0,3.0,0.05,0.7074,0,0.0,normal
S006472,m.d'souza,officer,10.0,0.0,0.0,0.0,0.0,566.0,10.0,5.0,1561.0,18.0,0.0,2.0,0.0,0.0,0.05,0.7288,118300.0,0.0,normal
S004468,p.nair,officer,9.0,2.0,0.0,0.0,0.0,542.0,6.0,0.0,845.0,20.0,0.0,2.0,0.0,0.0,0.05,0.8515,215600.0,0.0,normal
S007334,t.banerjee,dba,9.0,2.0,0.0,0.0,0.0,626.0,9.0,4.0,43040.0,0.0,0.0,4.0,0.0,0.0,0.05,0.7588,0,0.0,normal
S006630,t.banerjee,dba,11.0,4.0,0.0,0.0,0.0,605.0,16.0,6.0,58461.0,0.0,0.0,4.0,0.0,3.0,0.05,0.7584,0,0.0,normal
S000989,k.venkatesh,analyst,8.0,3.0,0.0,0.0,0.0,561.0,10.0,2.0,15583.0,6.0,0.0,2.0,0.0,0.0,0.05,0.7343,0,0.0,normal
S002422,h.qureshi,sysadmin,11.0,0.0,0.0,0.0,0.0,629.0,11.0,5.0,4752.0,0.0,0.0,5.0,0.0,3.0,0.05,0.6757,0,0.0,normal
S001155,t.banerjee,dba,10.0,1.0,0.0,0.0,0.0,733.0,12.0,7.0,42799.0,0.0,0.0,4.0,0.0,5.0,0.05,0.6657,0,0.0,normal
S008029,s.iyer,teller,10.0,3.0,0.0,0.0,0.0,522.0,6.0,3.0,97.0,1.0,0.0,1.0,0.0,0.0,0.05,0.6455,0,0.0,normal
S002186,n.pillai,domain_admin,9.0,1.0,0.0,0.0,0.0,631.0,9.0,6.0,597.0,1683.0,0.0,6.0,0.0,0.0,0.05,0.8212,0,0.0,normal
S002134,t.banerjee,dba,10.0,0.0,0.0,0.0,1.0,611.0,8.0,6.0,26923.0,0.0,0.0,4.0,0.0,1.0,0.05,0.6657,0,0.0,normal
S004843,t.banerjee,dba,9.0,4.0,0.0,0.0,0.0,644.0,15.0,5.0,28984.0,0.0,0.0,4.0,0.0,0.0,0.05,0.7367,0,0.0,normal
S000343,s.iyer,teller,9.0,4.0,0.0,0.0,2.0,516.0,9.0,3.0,193.0,10.0,0.0,1.0,0.0,0.0,0.05,0.7472,77700.0,0.0,normal
S003507,a.fernandes,teller,9.0,3.0,0.0,0.0,1.0,566.0,10.0,4.0,341.0,5.0,0.0,1.0,0.0,0.0,0.05,0.6879,83900.0,0.0,normal
S007338,n.pillai,domain_admin,9.0,0.0,0.0,0.0,0.0,611.0,6.0,4.0,376.0,8.0,0.0,6.0,0.0,0.0,0.05,0.8351,0,0.0,normal
S001940,n.pillai,domain_admin,8.0,3.0,0.0,0.0,0.0,629.0,3.0,3.0,223.0,18.0,0.0,6.0,1.0,0.0,0.05,0.9627,0,0.0,normal
S007454,r.krishnan,teller,8.0,4.0,0.0,0.0,0.0,503.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.05,0.8067,28300.0,0.0,normal
S005728,l.mathew,manager,7.0,4.0,0.0,0.0,0.0,676.0,12.0,3.0,1602.0,4003.0,0.0,3.0,0.0,3.0,0.05,0.8169,425300.0,0.0,normal
S000196,s.iyer,teller,9.0,2.0,0.0,0.0,0.0,524.0,10.0,3.0,158.0,6.0,0.0,1.0,0.0,0.0,0.05,0.8129,21100.0,0.0,normal
S009706,h.qureshi,sysadmin,12.0,0.0,0.0,0.0,1.0,617.0,15.0,8.0,8545.0,0.0,0.0,5.0,0.0,5.0,0.05,0.8915,0,0.0,negligent
S001440,n.pillai,domain_admin,9.0,3.0,0.0,0.0,1.0,602.0,8.0,7.0,455.0,0.0,0.0,6.0,0.0,0.0,0.05,0.6939,0,0.0,normal
S008145,v.rao,manager,7.0,3.0,0.0,0.0,0.0,633.0,3.0,0.0,284.0,152.0,0.0,3.0,0.0,1.0,0.05,0.7286,1196600.0,0.0,normal
S003799,v.rao,manager,9.0,1.0,0.0,0.0,0.0,612.0,5.0,3.0,1087.0,96.0,0.0,3.0,0.0,0.0,0.05,0.7389,878700.0,0.0,normal
S009032,v.rao,manager,8.0,1.0,0.0,0.0,0.0,638.0,4.0,2.0,1036.0,145.0,0.0,3.0,0.0,0.0,0.05,0.8103,721100.0,0.0,normal
S000334,h.qureshi,sysadmin,10.0,0.0,0.0,0.0,0.0,781.0,5.0,5.0,2251.0,0.0,0.0,5.0,0.0,4.0,0.05,0.882,0,0.0,normal
S005791,k.venkatesh,analyst,9.0,4.0,0.0,0.0,0.0,554.0,8.0,1.0,11754.0,8.0,0.0,2.0,0.0,0.0,0.05,0.8671,0,0.0,normal
S001408,k.venkatesh,analyst,9.0,0.0,0.0,0.0,0.0,576.0,14.0,3.0,16106.0,3.0,0.0,2.0,0.0,0.0,0.05,0.795,0,0.0,normal
S002490,m.d'souza,officer,10.0,3.0,0.0,0.0,0.0,574.0,7.0,4.0,1258.0,78.0,0.0,2.0,0.0,1.0,0.05,1.1898,281400.0,0.0,normal
S009713,d.sharma,analyst,10.0,0.0,0.0,0.0,0.0,578.0,11.0,5.0,19170.0,1879.0,0.0,2.0,0.0,0.0,0.05,2.1648,0,0.0,negligent
